date;temperaturemin;temperaturemax;precipitation;snowfall;snowdepth;avgwindspeed;fastest2minwinddir;fastest2minwindspeed;fastest5secwinddir;fastest5secwindspeed;fog;fogheavy;mist;rain;fogground;ice;glaze;drizzle;snow;freezingrain;smokehaze;thunder;highwind;hail;blowingsnow;dust;freezingfog
03/06/2017;57.0;88.0;0.0;0.0;0.0;3.36;230;14.99;250;19.91;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
04/06/2017;61.0;90.0;0.38;0.0;0.0;5.82;240;25.95;230;33.11;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
11/06/2017;66.9;90.0;0.0;0.0;0.0;6.26;240;14.99;270;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
12/06/2017;66.9;89.1;0.0;0.0;0.0;6.49;230;14.99;240;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
16/06/2017;70.0;89.1;2.3;0.0;0.0;4.03;170;23.04;160;29.08;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
25/06/2017;66.9;84.0;0.0;0.0;0.0;3.58;360;12.08;290;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
05/07/2017;70.0;89.1;0.47;0.0;0.0;2.46;10;12.97;340;19.91;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
08/07/2017;71.1;95.0;0.05;0.0;0.0;6.49;30;16.11;20;25.05;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
12/07/2017;75.0;93.9;0.0;0.0;0.0;8.72;210;16.11;210;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
15/07/2017;75.0;93.9;0.0;0.0;0.0;5.82;230;16.11;230;21.03;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
18/07/2017;71.1;89.1;0.0;0.0;0.0;5.14;10;12.97;360;19.91;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
21/07/2017;73.9;98.1;0.0;0.0;0.0;5.59;230;16.11;230;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
25/07/2017;73.9;91.0;0.0;0.0;0.0;4.7;110;12.97;120;16.11;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
31/07/2017;57.9;87.1;0.0;0.0;0.0;4.47;90;17.0;130;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
25/08/2017;68.0;84.9;0.0;0.0;0.0;5.14;80;10.07;150;14.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/08/2017;62.1;78.1;0.03;0.0;0.0;11.41;40;21.92;50;29.97;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
01/09/2017;64.0;78.1;1.06;0.0;0.0;7.83;50;21.92;90;27.96;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
23/10/2017;61.0;75.9;1.12;0.0;0.0;10.74;140;23.94;160;34.0;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
16/01/2018;20.1;46.9;0.0;0.0;0.0;1.79;240;8.95;240;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
25/03/2015;46.9;66.9;0.0;0.0;0.0;4.03;90;16.11;100;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
07/04/2015;61.0;72.0;0.11;0.0;0.0;5.14;240;14.99;190;18.12;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
11/04/2015;52.0;75.0;0.0;0.0;0.0;3.8;280;12.97;20;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
16/05/2015;60.1;84.9;0.0;0.0;0.0;7.16;220;14.09;220;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
17/05/2015;63.0;88.0;0.0;0.0;0.0;6.93;230;14.09;240;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
30/06/2015;66.9;91.9;0.02;0.0;0.0;6.71;240;23.04;240;27.96;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
01/07/2015;66.9;87.1;0.0;0.0;0.0;7.38;220;17.0;230;23.04;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
04/08/2015;73.0;95.0;0.0;0.0;0.0;5.37;220;12.97;240;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
11/08/2015;69.1;87.1;0.29;0.0;0.0;7.38;310;21.03;330;31.99;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
13/08/2015;63.0;88.0;0.0;0.0;0.0;2.46;80;12.08;100;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
15/08/2015;66.0;91.0;0.0;0.0;0.0;2.68;40;8.95;110;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
18/08/2015;73.9;84.9;0.0;0.0;0.0;5.82;190;19.91;200;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/10/2015;48.9;79.0;0.0;0.0;0.0;4.92;40;14.99;40;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
01/11/2015;55.0;63.0;0.15;0.0;0.0;2.01;200;8.05;200;10.07;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
02/11/2015;59.0;66.0;1.52;0.0;0.0;4.7;40;12.08;40;14.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
04/11/2015;59.0;70.0;0.0;0.0;0.0;3.13;60;8.95;60;12.97;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
14/11/2015;34.0;60.1;0.0;0.0;0.0;3.36;320;12.97;300;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
24/11/2015;27.1;57.0;0.0;0.0;0.0;0.67;230;6.93;240;10.07;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/12/2015;61.0;73.0;1.68;0.0;0.0;9.17;230;29.08;220;35.12;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
30/12/2015;63.0;66.9;1.79;0.0;0.0;5.14;290;14.99;290;23.94;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
07/01/2016;37.0;44.1;0.0;0.0;0.0;5.82;40;10.07;50;14.09;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
12/01/2016;28.2;54.0;0.0;0.0;0.0;9.17;230;27.96;250;31.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
19/01/2016;18.1;32.0;0.0;0.0;0.0;4.47;300;14.09;290;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/01/2016;18.1;39.0;0.0;0.0;0.0;4.25;230;16.11;230;21.03;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
21/01/2016;26.2;44.1;0.0;0.0;0.0;3.8;40;12.08;20;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
25/01/2016;24.3;52.0;0.0;0.0;1.18;4.7;190;12.97;190;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
08/02/2016;28.2;55.9;0.09;0.0;0.0;3.8;210;23.04;220;29.08;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
07/03/2016;35.1;68.0;0.0;0.0;0.0;7.61;230;16.11;220;21.03;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
12/03/2016;59.0;78.1;0.0;0.0;0.0;5.82;120;12.08;140;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
13/03/2016;60.1;77.0;0.89;0.0;0.0;6.93;330;23.04;330;31.99;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;Yes;No;No;No
04/04/2016;46.0;75.9;0.0;0.0;0.0;12.08;230;25.05;240;31.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
05/04/2016;37.0;62.1;0.0;0.0;0.0;8.95;40;21.03;330;31.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
06/04/2016;29.1;63.0;0.0;0.0;0.0;6.93;230;19.91;230;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
06/05/2016;50.0;66.9;0.68;0.0;0.0;3.8;360;14.99;20;23.94;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
17/05/2016;57.0;69.1;0.27;0.0;0.0;4.7;220;12.97;310;19.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
03/07/2016;70.0;78.1;1.48;0.0;0.0;5.82;70;14.09;70;17.0;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
09/07/2016;68.0;91.0;0.0;0.0;0.0;5.82;250;14.09;270;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
19/07/2016;73.9;93.0;0.0;0.0;0.0;4.7;140;18.12;80;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
01/08/2016;73.0;91.0;0.04;0.0;0.0;5.82;220;12.97;210;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
14/08/2016;77.0;96.1;0.0;0.0;0.0;6.26;240;14.99;230;19.91;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
02/04/2015;39.0;73.9;0.0;0.0;0.0;10.07;220;21.03;210;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
02/05/2015;46.0;73.0;0.0;0.0;0.0;2.91;40;12.97;50;18.12;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
09/05/2015;64.9;84.9;0.03;0.0;0.0;9.4;80;21.03;70;27.96;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
16/06/2015;73.0;100.0;0.0;0.0;0.0;4.03;50;14.99;340;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/06/2015;71.1;96.1;0.01;0.0;0.0;9.4;220;36.01;220;51.0;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
26/06/2015;69.1;91.9;1.26;0.0;0.0;4.7;250;29.08;240;42.95;Yes;No;No;No;No;No;No;No;No;No;Yes;Yes;No;No;No;No;No
03/07/2015;69.1;78.1;0.14;0.0;0.0;4.03;250;12.08;250;14.99;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
06/07/2015;70.0;89.1;0.0;0.0;0.0;8.05;230;17.0;230;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
09/07/2015;72.0;93.9;0.0;0.0;0.0;5.82;230;16.11;230;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/07/2015;72.0;93.0;0.0;0.0;0.0;4.47;200;16.11;180;21.03;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
10/08/2015;71.1;84.9;0.0;0.0;0.0;7.38;170;14.09;160;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/08/2015;72.0;90.0;0.0;0.0;0.0;4.25;240;10.07;220;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
22/08/2015;66.0;87.1;0.0;0.0;0.0;4.7;60;12.97;280;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
07/09/2015;71.1;87.1;0.0;0.0;0.0;4.03;130;12.08;150;16.11;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
08/09/2015;70.0;89.1;0.04;0.0;0.0;2.01;200;10.07;120;14.99;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
14/09/2015;48.0;78.1;0.0;0.0;0.0;1.12;230;12.08;260;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
15/09/2015;50.0;82.0;0.0;0.0;0.0;2.01;40;12.08;30;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
19/09/2015;62.1;87.1;0.0;0.0;0.0;1.57;80;10.07;80;12.97;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
21/09/2015;64.9;79.0;0.0;0.0;0.0;6.26;90;12.08;100;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
08/10/2015;57.0;82.9;0.0;0.0;0.0;2.24;250;10.07;240;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
05/11/2015;63.0;73.9;0.0;0.0;0.0;2.46;220;6.93;150;12.97;Yes;Yes;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
21/11/2015;32.0;60.1;0.0;0.0;0.0;1.34;80;10.07;80;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/11/2015;29.1;46.9;0.0;0.0;0.0;2.01;280;10.07;330;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
30/11/2015;45.0;60.1;0.74;0.0;0.0;6.93;50;14.09;60;18.12;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
12/12/2015;53.1;75.0;0.0;0.0;0.0;4.47;230;12.08;230;14.09;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
29/12/2015;53.1;73.9;0.1;0.0;0.0;4.25;220;17.0;230;23.04;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
01/01/2016;43.0;51.1;0.0;0.0;0.0;2.68;350;8.95;360;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
16/01/2016;42.1;61.0;0.0;0.0;0.0;6.93;230;14.09;330;23.94;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
05/02/2016;29.1;46.9;0.01;0.0;0.0;5.14;360;14.99;320;23.04;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
17/02/2016;37.9;57.0;0.0;0.0;0.0;2.46;40;14.99;40;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
29/02/2016;46.0;73.0;0.0;0.0;0.0;9.17;240;21.03;280;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
02/03/2016;35.1;64.0;0.1;0.0;0.0;8.5;230;25.05;230;33.11;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
24/03/2016;54.0;78.1;0.0;0.0;0.0;14.09;220;27.96;210;36.01;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/03/2016;54.0;75.0;0.08;0.0;0.0;6.71;300;19.91;290;29.08;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
29/03/2016;45.0;66.9;0.0;0.0;0.0;3.36;30;12.97;20;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
31/03/2016;55.0;77.0;0.0;0.0;0.0;11.41;220;21.92;220;29.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
17/04/2016;37.0;72.0;0.0;0.0;0.0;4.25;40;14.99;40;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
18/04/2016;42.1;84.0;0.0;0.0;0.0;2.68;230;8.95;230;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
27/04/2016;64.0;87.1;0.52;0.0;0.0;7.83;230;17.0;230;21.92;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
29/04/2016;60.1;78.1;0.0;0.0;0.0;5.82;30;12.97;120;21.03;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
16/05/2016;42.1;73.0;0.0;0.0;0.0;2.46;230;12.97;270;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
24/05/2016;50.0;82.9;0.0;0.0;0.0;4.47;230;14.09;230;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
27/05/2016;68.0;88.0;0.0;0.0;0.0;7.38;240;12.97;210;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
02/06/2016;70.0;88.0;0.0;0.0;0.0;0.89;130;8.05;130;10.07;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
04/06/2016;69.1;91.9;0.61;0.0;0.0;4.25;300;17.0;300;23.94;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
19/06/2016;55.9;84.0;0.0;0.0;0.0;2.24;70;12.97;110;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
08/07/2016;71.1;93.9;0.25;0.0;0.0;6.04;20;21.92;20;36.01;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
10/07/2016;69.1;88.0;0.0;0.0;0.0;2.01;290;14.09;300;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
27/10/2017;37.9;73.0;0.0;0.0;0.0;5.82;170;14.09;170;19.01;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
03/11/2017;52.0;81.0;0.0;0.0;0.0;2.01;230;12.97;230;14.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
10/11/2017;35.1;57.9;0.0;0.0;0.0;6.71;50;21.92;60;27.96;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
15/11/2017;33.1;54.0;0.0;0.0;0.0;3.58;40;12.97;50;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/11/2017;28.2;57.0;0.0;0.0;0.0;2.01;340;10.07;350;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
02/12/2017;45.0;51.1;0.0;0.0;0.0;2.91;100;10.07;100;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
05/12/2017;41.0;69.1;0.0;0.0;0.0;4.7;220;14.09;220;19.91;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
29/03/2015;22.1;52.0;0.0;0.0;0.0;4.7;240;14.09;230;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
01/04/2015;46.9;66.0;0.0;0.0;0.0;6.71;40;16.11;80;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
03/04/2015;61.0;82.9;0.0;0.0;0.0;16.33;230;29.97;230;36.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
14/04/2015;61.0;79.0;1.23;0.0;0.0;6.04;40;17.0;30;25.05;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
19/04/2015;63.0;73.0;0.76;0.0;0.0;8.5;120;19.91;100;27.96;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
15/05/2015;55.0;77.0;0.0;0.0;0.0;5.37;170;10.07;200;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/05/2015;62.1;88.0;0.0;0.0;0.0;4.03;120;14.09;120;21.03;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
21/05/2015;57.0;71.1;0.24;0.0;0.0;6.49;120;17.0;110;21.92;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
24/05/2015;54.0;82.9;0.0;0.0;0.0;4.7;200;12.08;210;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
29/05/2015;66.0;87.1;0.0;0.0;0.0;4.03;140;14.09;140;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
01/06/2015;68.0;90.0;0.08;0.0;0.0;6.93;220;25.95;220;35.12;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
11/06/2015;70.0;93.0;0.08;0.0;0.0;6.49;220;16.11;230;25.05;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
13/07/2015;71.1;88.0;0.65;0.0;0.0;6.49;230;23.94;210;27.96;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
21/07/2015;73.0;93.0;0.78;0.0;0.0;6.04;280;31.99;280;44.07;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
23/07/2015;72.0;82.0;0.76;0.0;0.0;5.59;40;21.92;290;29.08;Yes;No;No;No;No;No;No;No;No;No;Yes;Yes;No;No;No;No;No
24/07/2015;68.0;86.0;0.0;0.0;0.0;5.14;50;16.11;40;19.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
29/07/2015;75.0;91.0;0.0;0.0;0.0;4.47;140;8.95;170;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
24/08/2015;72.0;91.9;0.89;0.0;0.0;3.58;250;17.0;180;29.08;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
27/10/2015;50.0;63.0;0.47;0.0;0.0;10.51;100;19.91;90;27.96;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
29/10/2015;57.0;73.9;0.05;0.0;0.0;6.71;250;12.97;300;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
03/11/2015;59.0;64.9;0.53;0.0;0.0;4.92;40;10.07;50;14.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
27/12/2015;64.0;75.9;0.0;0.0;0.0;9.4;230;21.92;230;25.95;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
27/02/2016;24.3;52.0;0.0;0.0;0.0;3.8;240;16.11;230;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
08/03/2016;46.9;78.1;0.0;0.0;0.0;7.16;230;16.11;220;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
09/03/2016;51.1;78.1;0.0;0.0;0.0;11.18;240;21.03;230;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
03/04/2016;44.1;62.1;0.0;0.0;0.0;7.61;290;17.0;250;31.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
05/05/2016;48.9;61.0;0.68;0.0;0.0;4.7;340;12.08;340;21.92;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
08/06/2016;57.9;81.0;0.0;0.0;0.0;4.92;290;17.0;260;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
30/06/2016;69.1;88.0;0.01;0.0;0.0;4.03;170;14.99;180;18.12;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
12/07/2016;70.0;91.0;0.37;0.0;0.0;3.13;280;19.91;240;29.97;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
14/07/2016;73.0;95.0;0.0;0.0;0.0;3.36;200;12.08;210;16.11;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
22/07/2016;73.0;93.0;0.0;0.0;0.0;7.83;180;14.99;250;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
30/07/2016;73.9;95.0;0.03;0.0;0.0;4.92;230;17.0;230;21.03;Yes;No;No;No;No;No;No;No;No;No;Yes;Yes;No;No;No;No;No
16/08/2016;75.0;95.0;0.0;0.0;0.0;7.61;240;14.09;170;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/09/2016;66.9;84.9;0.0;0.0;0.0;4.47;40;10.07;350;16.11;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
09/10/2016;52.0;73.0;0.13;0.0;0.0;7.38;360;17.0;310;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
17/10/2016;57.0;82.0;0.0;0.0;0.0;4.7;230;12.97;220;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
03/11/2016;55.9;82.9;0.01;0.0;0.0;5.14;240;12.97;240;16.11;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
22/11/2016;27.1;57.9;0.0;0.0;0.0;2.46;320;10.07;320;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
05/12/2016;42.1;59.0;0.41;0.0;0.0;4.47;40;14.09;40;19.01;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
08/12/2016;37.9;52.0;0.0;0.0;0.0;4.25;330;14.09;310;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
10/12/2016;20.1;45.0;0.0;0.0;0.0;1.79;250;10.07;310;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
11/12/2016;23.2;46.0;0.0;0.0;0.0;2.91;160;8.95;140;14.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
14/12/2016;34.0;52.0;0.0;0.0;0.0;3.58;30;10.07;40;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
15/12/2016;24.3;41.0;0.0;0.0;0.0;6.49;320;16.11;300;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
17/12/2016;28.2;48.9;0.01;0.0;0.0;6.49;220;14.99;220;19.01;Yes;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No
19/12/2016;34.0;46.9;0.21;0.0;0.0;9.62;40;17.0;40;25.95;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/12/2016;29.1;45.0;0.0;0.0;0.0;4.47;40;12.97;30;19.01;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
22/12/2016;37.9;66.0;0.0;0.0;0.0;7.38;230;14.99;240;19.01;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
30/12/2016;28.2;48.0;0.0;0.0;0.0;8.28;280;21.03;280;31.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
01/01/2017;41.0;50.0;0.54;0.0;0.0;6.49;230;17.0;230;21.03;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
11/01/2017;39.9;57.0;0.0;0.0;0.0;6.04;210;12.97;200;18.12;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
13/01/2017;50.0;75.9;0.01;0.0;0.0;7.38;90;18.12;100;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
18/01/2017;45.0;70.0;0.0;0.0;0.0;6.49;300;17.0;360;27.07;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/01/2017;46.0;59.0;0.09;0.0;0.0;2.91;140;8.95;120;12.08;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
03/02/2017;34.0;48.9;0.06;0.0;0.0;4.7;60;12.08;340;19.01;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
07/02/2017;48.9;75.9;0.0;0.0;0.0;12.53;210;21.03;210;29.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
16/02/2017;32.0;53.1;0.0;0.0;0.0;6.71;270;21.03;270;29.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
07/03/2017;48.9;73.9;0.0;0.0;0.0;13.87;230;23.04;230;33.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
13/03/2017;26.2;42.1;0.56;0.0;0.0;8.28;80;18.12;40;23.04;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
21/03/2017;50.0;82.0;0.2;0.0;0.0;5.82;250;14.99;270;21.92;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
26/03/2017;52.0;77.0;0.0;0.0;0.0;6.93;180;16.11;210;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
